id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
1135,TRENT,Mar 2023,4.78,14.0,15.18,1.7196,3.5575,1.0198,492.0,103.0,13.0,7.2111,18.0,4464,595.0
1136,TRENT,Mar 2024,11.94,16.0,36.31,0.4309,8.0435,1.7279,841.0,508.0,42.0,11.3,8.0,1753,1349.0
1137,TVSMOTOR,Mar 2013,2.64,6.0,22.02,1.188,5.5146,2.2212,344.0,120.0,4.0,1.8729,30.0,1068,464.0
1138,TVSMOTOR,Mar 2014,2.23,6.0,16.11,0.627,6.7,2.3084,235.0,235.0,4.0,2.4188,37.0,728,470.0
1139,TVSMOTOR,Mar 2015,3.2,6.0,24.75,0.8445,11.0484,2.2442,-332.0,415.0,7.0,2.7604,28.0,1119,83.0
1140,TVSMOTOR,Mar 2016,3.77,7.0,23.58,0.5998,13.0286,2.2108,331.0,605.0,9.0,3.7896,28.0,1091,936.0
1141,TVSMOTOR,Mar 2017,4.08,7.0,22.96,0.5913,17.2333,2.0338,-20.0,709.0,11.0,4.6188,23.0,1311,689.0
1142,TVSMOTOR,Mar 2018,4.07,10.0,24.83,2.587,4.858,1.2388,-741.0,1095.0,14.0,5.5792,24.0,6928,354.0
1143,TVSMOTOR,Mar 2019,3.6,11.0,22.86,2.9322,3.3002,1.2075,-2022.0,1104.0,15.0,6.6063,24.0,9298,-918.0
1144,TVSMOTOR,Mar 2020,3.43,12.0,19.71,3.5306,2.662,0.9781,-717.0,1090.0,13.0,6.8396,27.0,11591,373.0
1145,TVSMOTOR,Mar 2021,3.13,11.0,15.89,3.1824,2.5743,0.8882,269.0,882.0,13.0,7.9729,28.0,12179,1151.0
1146,TVSMOTOR,Mar 2022,3.0,11.0,16.61,3.597,2.9255,0.9048,-3046.0,1471.0,16.0,9.1667,24.0,15827,-1575.0
1147,TVSMOTOR,Mar 2023,4.09,13.0,23.78,4.0647,3.0431,0.9129,-5713.0,1308.0,28.0,11.4688,18.0,22376,-4405.0
1148,TVSMOTOR,Mar 2024,4.54,14.0,26.22,3.8334,2.9077,0.9315,-2254.0,1001.0,36.0,14.1333,23.0,26006,-1253.0
1149,ULTRACEMCO,Mar 2013,13.1,24.0,17.65,0.4821,20.4087,0.6935,-744.0,4362.0,98.0,5.558,9.0,7342,3618.0
1150,ULTRACEMCO,Mar 2014,10.68,19.0,12.88,0.4267,12.0693,0.6441,1113.0,2342.0,80.0,6.2708,11.0,7332,3455.0
1151,ULTRACEMCO,Mar 2015,9.02,19.0,11.04,0.5162,8.1346,0.6125,2046.0,2144.0,76.0,6.9493,12.0,9829,4190.0
1152,ULTRACEMCO,Mar 2016,9.86,19.0,11.3,0.4838,9.4788,0.6106,853.0,3673.0,90.0,8.0091,11.0,10616,4526.0
1153,ULTRACEMCO,Mar 2017,10.7,21.0,11.13,0.3474,9.1562,0.6012,2504.0,2501.0,99.0,8.8698,10.0,8474,5005.0
1154,ULTRACEMCO,Mar 2018,7.180000000000001,20.0,8.43,0.7384,5.1591,0.5422,5754.0,1866.0,81.0,9.5935,13.0,19480,3888.0
1155,ULTRACEMCO,Mar 2019,5.79,18.0,7.109999999999999,0.7507,4.329,0.5418,7121.0,1165.0,88.0,12.2731,13.0,25337,5956.0
1156,ULTRACEMCO,Mar 2020,13.55,22.0,14.73,0.5896,4.9684,0.5356,4780.0,4192.0,199.0,13.51,7.0,23019,8972.0
1157,ULTRACEMCO,Mar 2021,12.21,26.0,12.36,0.4917,8.2012,0.519,3644.0,8856.0,189.0,15.2855,20.0,21719,12500.0
1158,ULTRACEMCO,Mar 2022,13.94,22.0,14.54,0.224,12.8921,0.6276,11540.0,2257.0,254.0,17.4519,15.0,11299,9283.0
1159,ULTRACEMCO,Mar 2023,8.02,17.0,9.34,0.2036,13.52,0.6921,1881.0,7188.0,175.0,18.7976,22.0,11058,9069.0
1160,ULTRACEMCO,Mar 2024,9.879999999999999,18.0,11.63,0.1893,13.9835,0.7035,2109.0,8789.0,243.0,20.8401,29.0,11403,10898.0
1161,UNIONBANK,Mar 2013,8.53,1.0,12.39,16.6054,0.1817,0.0804,-4588.0,343.0,36.0,2.901,22.0,287589,-4245.0
1162,UNIONBANK,Mar 2014,5.74,-3.0,9.049999999999999,17.5528,0.1043,0.0828,2207.0,363.0,27.0,2.9578,15.0,327078,2570.0
1163,UNIONBANK,Mar 2015,5.510000000000001,-3.0,8.9,17.7204,0.1262,0.0839,-3885.0,318.0,28.0,3.1288,22.0,352618,-3567.0
1164,UNIONBANK,Mar 2016,4.17,-6.0,5.84,16.2597,0.084,0.0793,72.0,9.0,20.0,3.3549,10.0,374754,81.0
1165,UNIONBANK,Mar 2017,1.75,-15.0,2.38,17.3669,0.0252,0.072,-6904.0,280.0,8.0,3.507,0.0,418420,-6624.0
1166,UNIONBANK,Mar 2018,-15.82,-36.0,-20.64,18.0567,-0.2658,0.0671,5782.0,315.0,-45.0,2.1601,0.0,455969,6097.0
1167,UNIONBANK,Mar 2019,-8.52,-25.0,-10.89,17.1702,-0.1489,0.0688,-8075.0,297.0,-17.0,1.5222,0.0,460780,-7778.0
1168,UNIONBANK,Mar 2020,-8.33,-25.0,-9.180000000000001,14.8617,-0.1445,0.0675,-81.0,4.0,-9.0,0.993,0.0,505150,-77.0
1169,UNIONBANK,Mar 2021,4.130000000000001,-16.0,4.42,15.1005,0.0734,0.064,19926.0,601.0,4.0,1.0104,0.0,977576,20527.0
1170,UNIONBANK,Mar 2022,7.720000000000001,-6.0,7.430000000000001,15.3203,0.2317,0.0572,35781.0,558.0,8.0,1.0367,25.0,1085613,36339.0
1171,UNIONBANK,Mar 2023,10.49,-4.0,10.8,14.7589,0.2684,0.063,3495.0,2561.0,12.0,1.1529,24.0,1163059,6056.0
1172,UNIONBANK,Mar 2024,13.75,5.0,14.14,12.8237,0.3536,0.0716,18536.0,1394.0,18.0,1.2785,20.0,1251568,19930.0
1173,INDIGO,Mar 2013,8.55,855.0,17886.36,2.5,28.2331,353.9615,-149.0,1890.0,25647.0,1.1,70.0,11,1741.0
1174,INDIGO,Mar 2014,4.26,433.0,10772.73,3.1818,27.335,317.6286,-1319.0,2914.0,15454.0,1.1,80.0,14,1595.0
1175,INDIGO,Mar 2015,9.36,1904.0,4939.39,0.1515,30.4709,228.2787,1444.0,940.0,42481.0,6.6,83.0,4,2384.0
1176,INDIGO,Mar 2016,12.3,3164.0,1534.78,0.0618,25.235,82.3469,1779.0,1337.0,55.0,32.35,27.0,8,3116.0
1177,INDIGO,Mar 2017,8.93,2219.0,1692.86,0.5306,20.7529,75.5285,749.0,3033.0,46.0,0.3379,74.0,52,3782.0
1178,INDIGO,Mar 2018,9.74,3030.0,2242.0,0.54,21.1235,82.5125,-249.0,4152.0,58.0,0.3448,10.0,54,3903.0
1179,INDIGO,Mar 2019,0.5499999999999999,-151.0,120.93,0.6822,21.6204,76.3995,634.0,2526.0,4.0,0.4448,123.0,88,3160.0
1180,INDIGO,Mar 2020,-0.69,4069.0,-138.55,0.419,20.7041,84.7299,2370.0,4573.0,-6.0,0.6172,0.0,75,6943.0
1181,INDIGO,Mar 2021,-42.15,2.0,-1094.15,0.016,14.1293,18.053,1608.0,3228.0,-151.0,1.175,0.0,9,-1620.0
1182,INDIGO,Mar 2022,-1.22,558.0,-48.77,0.0185,35.0,28.1859,3591.0,1527.0,-160.0,1.3542,0.0,12,2064.0
1183,INDIGO,Mar 2023,-0.58,6521.0,-40.8,0.0154,33.4997,51.2674,8664.0,4039.0,-8.0,1.6187,0.0,12,12703.0
1184,INDIGO,Mar 2024,11.85,16331.0,892.57,0.0186,22.6126,56.3863,9424.0,11759.0,212.0,1.9062,0.0,17,21183.0
